iter	F1	Logloss
325	0.9417793513	0.1745686532
326	0.9425373695	0.1738609398
327	0.9432966089	0.1734433477
328	0.9440570725	0.1729564333
329	0.9440570725	0.1726221913
330	0.9440570725	0.1720818489
331	0.9443667611	0.1710229258
332	0.9449855938	0.1707749004
333	0.9449855938	0.1704273502
334	0.9475838114	0.1698059876
335	0.9475838114	0.1696391899
336	0.9460565327	0.1690971032
337	0.9468195561	0.1689234256
338	0.9483493014	0.1686999552
339	0.9492759475	0.1681202982
340	0.9492759475	0.1676742355
341	0.9495844667	0.1675354447
342	0.9506596525	0.1668545673
343	0.9498928049	0.1665714722
344	0.9511193542	0.1658864351
345	0.9511193542	0.165512671
346	0.9514277393	0.1647084335
347	0.9521970682	0.1644259727
348	0.9521970682	0.1641395109
349	0.9526592116	0.1637077566
350	0.9523505991	0.1632228794
351	0.9523505991	0.1629314407
352	0.9531223766	0.1624276441
353	0.9534310116	0.1622237517
354	0.9531223766	0.1619524888
355	0.9523505991	0.1611839675
356	0.9531223766	0.1605763645
357	0.9534310116	0.1601944642
358	0.9534310116	0.1600434387
359	0.9534310116	0.1597889482
360	0.9537394647	0.1595135014
361	0.9537394647	0.1593291504
362	0.9543558257	0.1586194975
363	0.954047736	0.1582854872
364	0.9551289428	0.1580281302
365	0.9562112644	0.1574241257
366	0.9562112644	0.1571917749
367	0.9562112644	0.1569880533
368	0.9568266217	0.1567190593
369	0.9568266217	0.1565115684
370	0.9568266217	0.1562879272
371	0.9568266217	0.1561638962
372	0.9568266217	0.1558493298
373	0.9568266217	0.15545195
374	0.9568266217	0.154737735
375	0.9576023111	0.1545264505
376	0.9580716305	0.1541329131
377	0.9577638201	0.1539690063
378	0.9579097381	0.1534453999
379	0.9579097381	0.1529090829
380	0.9579097381	0.1526559465
381	0.9586867062	0.1524075186
382	0.9589939718	0.152115897
383	0.9597722209	0.1517480977
384	0.9589939718	0.1514561589
385	0.9597722209	0.1510528265
386	0.9597722209	0.1506708408
387	0.9597722209	0.15056024
388	0.9597722209	0.1502237535
389	0.9597722209	0.1500572728
390	0.9597722209	0.1498175544
391	0.9597722209	0.1497137724
392	0.960386247	0.1493667711
393	0.9600793246	0.1489377248
394	0.9600793246	0.1487317099
395	0.960386247	0.1486183036
396	0.9600793246	0.1483479921
397	0.9600793246	0.1482761083
398	0.960386247	0.1481546267
399	0.9600793246	0.1478293625
400	0.9600793246	0.1476596494
401	0.9600793246	0.1475738475
402	0.9600793246	0.1473697233
403	0.9600793246	0.1471512175
404	0.9597722209	0.1469924217
405	0.9597722209	0.1467679754
406	0.9600793246	0.1464862953
407	0.9600793246	0.1462354399
408	0.9600793246	0.1457716655
409	0.9600793246	0.1455453528
410	0.9597722209	0.1453666863
411	0.9597722209	0.1452403376
412	0.9600793246	0.1450542423
413	0.9600793246	0.1449481792
414	0.9600793246	0.1445542638
415	0.9600793246	0.1443384903
416	0.9606929883	0.1440282299
417	0.9606929883	0.1439193368
418	0.9600793246	0.1437257641
419	0.9611657982	0.1434653819
420	0.9611657982	0.1429569012
421	0.9617791371	0.1424622533
422	0.9617791371	0.1421444665
423	0.962085535	0.1419551997
424	0.9623917521	0.1416835465
425	0.9623917521	0.1413796657
426	0.962085535	0.1411246264
427	0.962085535	0.1409555719
428	0.962085535	0.1408518997
429	0.9617791371	0.1405593876
430	0.9617791371	0.1404024947
431	0.9625599914	0.1401639839
432	0.9625599914	0.140023095
433	0.9628664074	0.1398778148
434	0.9622533943	0.1396298504
435	0.9622533943	0.1395424018
436	0.9631726424	0.1392143686
437	0.9634786967	0.1385843575
438	0.9634786967	0.1381365871
439	0.9634786967	0.1378684835
440	0.9645667635	0.1375135534
441	0.9645667635	0.1373992565
442	0.9645667635	0.1371841662
443	0.9642608726	0.1369998275
444	0.9654833529	0.1365874439
445	0.9651780034	0.1364107169
446	0.9651780034	0.1363230608
447	0.9670516527	0.1359426365
448	0.9673568542	0.1357134207
449	0.9673568542	0.1353989275
450	0.9678377148	0.1352040373
451	0.9681429319	0.1349005713
452	0.9681429319	0.1344370408
453	0.9681429319	0.1341831115
454	0.9681429319	0.1340606419
455	0.9681429319	0.1338521264
456	0.9684479685	0.1334671765
457	0.9684479685	0.1330922292
458	0.9684479685	0.1328909838
459	0.9692353398	0.1324179632
460	0.9692353398	0.1321614722
461	0.9692353398	0.1318872208
462	0.9692353398	0.1314734223
463	0.969540211	0.1312107347
464	0.969540211	0.1309461686
465	0.969540211	0.1307079871
466	0.969540211	0.1305461418
467	0.9687528248	0.1303751357
468	0.9690575009	0.1297365249
469	0.9714235488	0.1293523923
470	0.9706335835	0.1291186876
471	0.9706335835	0.1289703213
472	0.9714235488	0.1285009967
473	0.9714235488	0.1283568143
474	0.972214801	0.1281433342
475	0.972214801	0.1279915401
476	0.972214801	0.1276587253
477	0.972214801	0.1273743615
478	0.972214801	0.1271695909
479	0.972214801	0.126916979
480	0.9725193534	0.1265348347
481	0.9728237254	0.126164974
482	0.9720324463	0.1256377081
483	0.9720324463	0.1254844015
484	0.9731279171	0.1252115407
485	0.9723366248	0.1250017199
486	0.9728237254	0.1247524503
487	0.9731279171	0.1246250405
488	0.9734319287	0.1241511538
489	0.9740394121	0.1237256572
490	0.9740394121	0.1235518455
491	0.9737357603	0.1232519169
492	0.9737357603	0.1231838023
493	0.9737357603	0.122882044
494	0.9737357603	0.1224837494
495	0.9734319287	0.1223122431
496	0.9737357603	0.1220111191
497	0.9737357603	0.1218974931
498	0.9737357603	0.1217563969
499	0.9737357603	0.1216510169
500	0.9737357603	0.1214637018
501	0.9737357603	0.1212328758
502	0.9743428843	0.1210870589
503	0.9740394121	0.1208925591
504	0.9740394121	0.1207701627
505	0.9740394121	0.1205689539
506	0.9740394121	0.1203169763
507	0.9743428843	0.1201898591
508	0.9743428843	0.1201049233
509	0.9743428843	0.1199760252
510	0.9743428843	0.1198083004
511	0.974646177	0.1196100191
512	0.974646177	0.1193506495
513	0.974646177	0.1192432202
514	0.974646177	0.1189236403
515	0.974646177	0.1187444858
516	0.974646177	0.1183378232
517	0.9751355155	0.118084516
518	0.9754388203	0.1178747929
519	0.9751355155	0.1175493701
520	0.9754388203	0.1171571258
521	0.9757419456	0.1168872779
522	0.9757419456	0.1167344104
523	0.9757419456	0.1164931428
524	0.9757419456	0.1162817363
525	0.9757419456	0.1160842236
526	0.9757419456	0.1157134602
527	0.9757419456	0.1156018714
528	0.9757419456	0.1154666912
529	0.9757419456	0.115351199
530	0.9757419456	0.1151578946
531	0.9757419456	0.1149445852
532	0.9757419456	0.1147999393
533	0.9757419456	0.1146761523
534	0.9757419456	0.1144686126
535	0.9757419456	0.114400498
536	0.9757419456	0.1143155988
537	0.9757419456	0.1139106561
538	0.9757419456	0.1137099596
539	0.9757419456	0.1135704126
540	0.9757419456	0.1134308899
541	0.9757419456	0.1131715202
542	0.9757419456	0.1127532328
543	0.9757419456	0.1125191011
544	0.9760448916	0.1123229911
545	0.9760448916	0.1121636586
546	0.9757419456	0.112030784
547	0.9760448916	0.1119096196
548	0.9757419456	0.1117287817
549	0.9757419456	0.1113742663
550	0.9757419456	0.1112530897
551	0.9760448916	0.1109160055
552	0.9760448916	0.1107489149
553	0.9760448916	0.110520614
554	0.9760448916	0.1103910694
555	0.9760448916	0.1102888853
556	0.9760448916	0.1100853589
557	0.9784306425	0.1097151932
558	0.978733442	0.1095289638
559	0.9779368864	0.1092433436
560	0.9779368864	0.108998014
561	0.9779368864	0.1089136637
562	0.9779368864	0.1087672003
563	0.9779368864	0.1086351185
564	0.9779368864	0.1084912533
565	0.978733442	0.1083519746
566	0.978733442	0.1082599638
567	0.978733442	0.1080686965
568	0.978733442	0.1079021305
569	0.978733442	0.1077556061
570	0.978733442	0.1075086419
571	0.978733442	0.1073243398
572	0.978733442	0.1071126771
573	0.978733442	0.1069003802
574	0.978733442	0.1066885468
575	0.978733442	0.1064377402
576	0.978733442	0.1063446194
577	0.978733442	0.1062390076
578	0.978733442	0.1060690871
579	0.978733442	0.1059719653
580	0.978733442	0.1058004102
581	0.978733442	0.1053583608
582	0.978733442	0.1051789257
583	0.978733442	0.1047577595
584	0.978733442	0.104579715
585	0.978733442	0.1045026592
586	0.978733442	0.1042856537
587	0.978733442	0.1041723205
588	0.978733442	0.1038374076
589	0.978733442	0.1036541423
590	0.9784306425	0.1034019573
591	0.9784306425	0.1032824152
592	0.9784306425	0.1030535166
593	0.978733442	0.1028889999
594	0.978733442	0.1027411459
595	0.978733442	0.1026780569
596	0.978733442	0.1024446815
597	0.978733442	0.1023489381
598	0.9784306425	0.101986994
599	0.978733442	0.1017452812
600	0.978733442	0.1015975126
601	0.978733442	0.1013737798
602	0.978733442	0.1012341718
603	0.978733442	0.1011354276
604	0.978733442	0.1009088832
605	0.978733442	0.1007500447
606	0.978733442	0.1006276727
607	0.978733442	0.1004784952
608	0.978733442	0.1002781524
609	0.978733442	0.1000761995
610	0.978733442	0.099862451
611	0.978733442	0.09968100322
612	0.978733442	0.09958769942
613	0.978733442	0.09952343947
614	0.978733442	0.09928189131
615	0.978733442	0.099067356
616	0.978733442	0.0989593656
617	0.978733442	0.09891239045
618	0.978733442	0.09862774006
619	0.978733442	0.09850556319
620	0.978733442	0.0984082584
621	0.978733442	0.09831113657
622	0.978733442	0.09804729626
623	0.978733442	0.09789590477
624	0.978733442	0.0978017288
625	0.978733442	0.09771516449
626	0.978733442	0.09758595538
627	0.978733442	0.09753027073
628	0.978733442	0.09739947586
629	0.978733442	0.09714133209
630	0.978733442	0.09695119922
631	0.978733442	0.0969066759
632	0.978733442	0.09662348319
633	0.978733442	0.09655019049
634	0.978733442	0.09645319675
635	0.978733442	0.09619899299
636	0.978733442	0.09612117476
637	0.978733442	0.0960109643
638	0.978733442	0.0959190267
639	0.978733442	0.09574562971
640	0.978733442	0.09562144015
641	0.978733442	0.09551665787
642	0.978733442	0.09545015955
643	0.978733442	0.09536962723
644	0.978733442	0.09527499993
645	0.978733442	0.09505314572
646	0.978733442	0.09491784972
647	0.978733442	0.09483404219
648	0.978733442	0.09478419437
649	0.978733442	0.09456059582
650	0.978733442	0.09439984224
651	0.978733442	0.09428562468
652	0.978733442	0.09417720125
653	0.978733442	0.09405249936
654	0.978733442	0.09382878493
655	0.978733442	0.09375394306
656	0.978733442	0.09361519498
657	0.978733442	0.09353566901
658	0.978733442	0.09334418214
659	0.978733442	0.0931051773
660	0.978733442	0.09299433254
661	0.978733442	0.09282988901
662	0.978733442	0.09259580003
663	0.978733442	0.09248083838
664	0.978733442	0.09229999442
665	0.978733442	0.09221782145
666	0.978733442	0.09211623509
667	0.978733442	0.09204735203
668	0.978733442	0.09188104218
669	0.978733442	0.0917975823
670	0.978733442	0.09153413843
671	0.978733442	0.09139395097
672	0.978733442	0.09126169231
673	0.978733442	0.09113549005
674	0.978733442	0.09099494274
675	0.978733442	0.09081938668
676	0.978733442	0.09070520571
677	0.978733442	0.09066310983
678	0.978733442	0.09055430825
679	0.978733442	0.09047794161
680	0.978733442	0.0903806856
681	0.978733442	0.09029679879
682	0.978733442	0.09015494018
683	0.978733442	0.09004983465
684	0.978733442	0.08997678591
685	0.978733442	0.08990582305
686	0.978733442	0.08983273772
687	0.978733442	0.08975238838
688	0.978733442	0.08965919436
689	0.9790360621	0.08944794036
690	0.9790360621	0.08940080663
691	0.9790360621	0.08933000845
692	0.9790360621	0.08919782909
693	0.9790360621	0.0890097943
694	0.9790360621	0.08870774322
695	0.9790360621	0.08851817757
696	0.9790360621	0.08840359406
697	0.9790360621	0.08825407499
698	0.9790360621	0.0881360577
699	0.9790360621	0.08803236716
700	0.9790360621	0.08797986014
701	0.9790360621	0.08778242666
702	0.9790360621	0.08770607832
703	0.9790360621	0.08763446896
704	0.9793385029	0.08738440648
705	0.9793385029	0.08730711278
706	0.9793385029	0.0870224014
707	0.9793385029	0.0867678561
708	0.9793385029	0.08662754665
709	0.9793385029	0.0865685563
710	0.9793385029	0.08642117801
711	0.9793385029	0.08638385161
712	0.9793385029	0.08634237784
713	0.9793385029	0.08621685867
714	0.9793385029	0.0861380097
715	0.9793385029	0.08600045094
716	0.9793385029	0.08582709055
717	0.9793385029	0.08564554519
718	0.9793385029	0.08555196694
719	0.9793385029	0.08538346752
720	0.9793385029	0.08524106608
721	0.9793385029	0.08520240399
722	0.9793385029	0.08511724246
723	0.9793385029	0.0849996887
724	0.9793385029	0.08494959692
725	0.9793385029	0.08483121978
726	0.9793385029	0.0847538041
727	0.9793385029	0.08470117509
728	0.9793385029	0.08464823504
729	0.9793385029	0.08452927849
730	0.9793385029	0.08426623715
731	0.9793385029	0.08413182552
732	0.9793385029	0.08401461331
733	0.9793385029	0.08385288388
734	0.9793385029	0.08374826018
735	0.9793385029	0.08371040925
736	0.9793385029	0.08358848855
737	0.9793385029	0.08335521685
738	0.9793385029	0.08316933504
739	0.9793385029	0.08306603484
740	0.9793385029	0.08297211503
741	0.9793385029	0.08292578638
742	0.9793385029	0.08284630921
743	0.9793385029	0.0827470832
744	0.9793385029	0.08272332726
745	0.9796407646	0.08256427533
746	0.9793385029	0.08240588209
747	0.9796407646	0.08232951545
748	0.9796407646	0.08226060799
749	0.9796407646	0.08214333479
750	0.9796407646	0.0820232621
751	0.9796407646	0.08197837284
752	0.9796407646	0.08189871879
753	0.9796407646	0.08182195571
754	0.9796407646	0.08166157417
755	0.9796407646	0.08163450644
756	0.9796407646	0.08159285579
757	0.9796407646	0.08155051594
758	0.9796407646	0.08147588754
759	0.9796407646	0.08145066782
760	0.9796407646	0.08138178476
761	0.9796407646	0.08133130873
762	0.9796407646	0.08116482811
763	0.9796407646	0.081133552
764	0.9796407646	0.08096600404
765	0.9796407646	0.08088856396
766	0.9796407646	0.08080961131
767	0.9796407646	0.08076429511
768	0.9796407646	0.08068848348
769	0.9796407646	0.08064136195
770	0.9796407646	0.0805697221
771	0.9796407646	0.08046753194
772	0.9796407646	0.08038926848
773	0.9796407646	0.08034040871
774	0.9796407646	0.08026366393
775	0.9796407646	0.08014828754
776	0.9796407646	0.08009954975
777	0.9796407646	0.08004646332
778	0.9796407646	0.0799746039
779	0.9796407646	0.07990841663
780	0.9796407646	0.07985603159
781	0.9796407646	0.07972515743
782	0.9796407646	0.07966774064
783	0.9796407646	0.07958046884
784	0.9796407646	0.0794454229
785	0.9796407646	0.0793394452
786	0.9796407646	0.07927833237
787	0.9796407646	0.07924455564
788	0.9796407646	0.07921632298
789	0.9796407646	0.07917636787
790	0.9796407646	0.0790481956
791	0.9796407646	0.07893561869
792	0.9796407646	0.07889654186
793	0.9796407646	0.07876042248
794	0.9796407646	0.07871204454
795	0.9796407646	0.07868307999
796	0.9796407646	0.0786123428
797	0.9796407646	0.07844383119
798	0.9796407646	0.07836900151
799	0.9796407646	0.07828222983
