iter	F1	Logloss
63	0.8713010743	0.3575571114
64	0.8717685946	0.3565233774
65	0.8739588513	0.3548461289
66	0.875207398	0.3528139747
67	0.8752649683	0.3512442531
68	0.8760972126	0.3503529632
69	0.8756812444	0.3485895652
70	0.8752649683	0.3475987687
71	0.8747348625	0.3465293246
72	0.8743193891	0.3454454257
73	0.8756229652	0.3442842818
74	0.87556489	0.3430796514
75	0.8769282261	0.3412874657
76	0.8773432722	0.340348176
77	0.8778200371	0.3383022988
78	0.8786500063	0.3370758643
79	0.8795438156	0.3359733631
80	0.8816138275	0.3337012708
81	0.8834078055	0.3323021406
82	0.8834078055	0.3314762025
83	0.8834078055	0.3293043182
84	0.8834078055	0.3282103862
85	0.8842340221	0.3271068177
86	0.884646672	0.3245463912
87	0.8842340221	0.3230081409
88	0.8851339262	0.3223154068
89	0.8860356639	0.3213333015
90	0.8864484867	0.3202205844
91	0.8886703429	0.3187409463
92	0.8886703429	0.3175879752
93	0.8885890383	0.3165012402
94	0.8894121044	0.3156791749
95	0.8890007238	0.3147479361
96	0.8890007238	0.3136564133
97	0.8908142589	0.3130073181
98	0.8912258055	0.3121621678
99	0.8912258055	0.310687592
100	0.8916370468	0.3098132271
101	0.8912258055	0.3081456152
102	0.8916370468	0.3070471089
103	0.8920479832	0.305746357
104	0.8920479832	0.305102934
105	0.8920479832	0.3039159605
106	0.8920479832	0.3025042967
107	0.8933684867	0.3016189839
108	0.8942802156	0.300458328
109	0.8938694221	0.2994493563
110	0.8942802156	0.2987165207
111	0.8951008878	0.2978826232
112	0.8955107673	0.2959919068
113	0.8963296146	0.2953153047
114	0.8955107673	0.2947820922
115	0.8963296146	0.2933968374
116	0.896834251	0.2922039173
117	0.8976526474	0.2914313462
118	0.8976526474	0.2909468653
119	0.8989773971	0.2898449741
120	0.8984698305	0.2891470557
121	0.8984698305	0.2880855709
122	0.8993859136	0.2868094898
123	0.8993859136	0.2862155608
124	0.9006096466	0.2854471981
125	0.8997941272	0.2847808425
126	0.8997941272	0.2836502855
127	0.8993859136	0.2827807999
128	0.8993859136	0.2812437694
129	0.8997941272	0.2807343738
130	0.8997941272	0.2800440488
131	0.8997941272	0.2792899579
132	0.9006096466	0.2783031564
133	0.9006096466	0.2773306572
134	0.8997941272	0.2765281091
135	0.9003038668	0.2759525079
136	0.9011201422	0.2747630948
137	0.9023422857	0.2738035561
138	0.9031555389	0.273037389
139	0.9035617138	0.2723130617
140	0.9031555389	0.2714944119
141	0.9031555389	0.2703497661
142	0.9031555389	0.269653159
143	0.9023422857	0.2688300265
144	0.9032624866	0.2683166665
145	0.9036693372	0.2674656916
146	0.9052937255	0.2667343503
147	0.9044821335	0.2657725855
148	0.9048880799	0.2648881571
149	0.9048880799	0.2636037202
150	0.9048880799	0.2625786164
151	0.9048880799	0.2617192553
152	0.907431513	0.2609748315
153	0.9082402454	0.2602889588
154	0.9090477815	0.2592744065
155	0.9098541238	0.2584486818
156	0.9098541238	0.257927027
157	0.9102568481	0.2572170935
158	0.9098541238	0.2560981553
159	0.9102568481	0.2551258543
160	0.9110614048	0.2541587224
161	0.9114632378	0.2534589743
162	0.9114632378	0.2525814684
163	0.9114632378	0.2520084746
164	0.9118647743	0.251175126
165	0.9118647743	0.2506875804
166	0.9114632378	0.2498936624
167	0.9114632378	0.2492306614
168	0.9127900493	0.2480491161
169	0.9127900493	0.2473315282
170	0.9127900493	0.2467829002
171	0.9131913551	0.2462972453
172	0.9127900493	0.2457337203
173	0.9135923649	0.2447944764
174	0.9139930788	0.24412007
175	0.914920427	0.2433927541
176	0.9153209093	0.2426584547
177	0.9153209093	0.2416038618
178	0.9161209876	0.2409060045
179	0.9161209876	0.2404408273
180	0.9165205843	0.2394998604
181	0.9161209876	0.2391166548
182	0.9161209876	0.2387649816
183	0.9170504084	0.2377574584
184	0.9174500674	0.2372628988
185	0.9174500674	0.2367394143
186	0.918248501	0.2359799257
187	0.9190457577	0.2355800697
188	0.9202394418	0.2347236514
189	0.9206367508	0.2340169351
190	0.9214304924	0.2330025352
191	0.9214304924	0.2326009257
192	0.9214304924	0.2315237967
193	0.9210337676	0.2311452875
194	0.9214304924	0.2302305162
195	0.9214304924	0.2297140304
196	0.9214304924	0.2285998647
197	0.9214304924	0.2278670748
198	0.9214304924	0.2276121636
199	0.9214304924	0.2270833576
200	0.9214304924	0.2264827959
201	0.9218269256	0.2258665443
202	0.9222230675	0.2248898215
203	0.9226189183	0.2243400347
204	0.9226189183	0.223436318
205	0.9234097484	0.2225835439
206	0.9238047282	0.2217568281
207	0.9241994183	0.2211202056
208	0.9241994183	0.2204341805
209	0.9241994183	0.2195720595
210	0.925920408	0.2189271575
211	0.9255262411	0.2184015993
212	0.9263142858	0.2178247783
213	0.9263142858	0.2173770902
214	0.9261685342	0.2164524841
215	0.9278869123	0.2157833687
216	0.9278869123	0.2152538308
217	0.9274941878	0.214734387
218	0.9290633623	0.2141324835
219	0.9290633623	0.2134966386
220	0.9290633623	0.2130505057
221	0.9290633623	0.21272207
222	0.927199419	0.2116621404
223	0.927199419	0.210938179
224	0.9281304548	0.2099925768
225	0.928521979	0.2092763765
226	0.9281304548	0.2088276058
227	0.9281304548	0.2081135096
228	0.928521979	0.2073435611
229	0.9293041699	0.2069067141
230	0.9293041699	0.2061555812
231	0.9306279519	0.2054436502
232	0.9306279519	0.2048306769
233	0.9302372333	0.2040880523
234	0.9302372333	0.2035850302
235	0.9302372333	0.2030607833
236	0.9302372333	0.2026821216
237	0.9314085336	0.2019745514
238	0.9317983973	0.2006588415
239	0.9317983973	0.2001838295
240	0.9317983973	0.1994026281
241	0.9321879766	0.1986668192
242	0.9317983973	0.1980046415
243	0.9317983973	0.1973339099
244	0.9321879766	0.1967353609
245	0.9335125103	0.1963151644
246	0.9325772718	0.1958681929
247	0.9325772718	0.1954576025
248	0.9325772718	0.1950130097
249	0.9325772718	0.1945733723
250	0.9337434563	0.1940432246
251	0.9337434563	0.1934789677
252	0.9337434563	0.1932143741
253	0.9341316184	0.1923501795
254	0.9354549773	0.1917822174
255	0.9354549773	0.1915244548
256	0.9358426219	0.1910835824
257	0.9354549773	0.1907740538
258	0.9358426219	0.1898501034
259	0.9358426219	0.189342751
260	0.9358426219	0.1887908752
261	0.9358426219	0.1884172148
262	0.9354549773	0.1879741162
263	0.9358426219	0.1870004582
264	0.9354549773	0.1865558044
265	0.9362299842	0.1860973667
266	0.9367800225	0.1856430458
267	0.9367800225	0.1853836059
268	0.9362299842	0.1847723709
269	0.9358426219	0.1841216594
270	0.9358426219	0.1837537016
271	0.9362299842	0.1835262057
272	0.9362299842	0.182835774
273	0.9362299842	0.1819245554
274	0.9366170647	0.1816093089
275	0.9366170647	0.1812923852
276	0.9366170647	0.1806109649
277	0.9377766178	0.1796497185
278	0.9373903812	0.1791327601
279	0.9373903812	0.1787476333
280	0.9392674266	0.1775304694
281	0.9392674266	0.1771867706
282	0.9392674266	0.1766086078
283	0.9400397975	0.1760379622
284	0.9392674266	0.1748213014
285	0.9400397975	0.1745328299
286	0.9396537527	0.1739007817
287	0.940595141	0.1732281745
288	0.9415384175	0.1726799887
289	0.9415384175	0.172443085
290	0.9415384175	0.1721480875
291	0.9409812294	0.1716183514
292	0.9417525624	0.1712832982
293	0.9404255613	0.1710240566
294	0.9400397975	0.1706921138
295	0.9408110444	0.1703089388
296	0.9404255613	0.1693469453
297	0.9408110444	0.168983638
298	0.9415811698	0.1687287268
299	0.9411962471	0.1684805855
300	0.9408110444	0.1681736033
301	0.9417525624	0.1679345191
302	0.9421378078	0.1674007272
303	0.9421378078	0.1669544723
304	0.9421378078	0.1666984937
305	0.9425227727	0.166286714
306	0.9425227727	0.1660502524
307	0.9425227727	0.1656272199
308	0.9429074576	0.1651922636
309	0.9429074576	0.1650823886
310	0.9436759883	0.1645119259
311	0.9446195995	0.1641531167
312	0.9450034864	0.1639186069
313	0.9450034864	0.1634944002
314	0.9450034864	0.1632979182
315	0.9450034864	0.1629819856
316	0.9450034864	0.1625685591
317	0.9459490265	0.1620314431
318	0.9482295189	0.1613802743
319	0.9463326737	0.1608903195
320	0.9472801468	0.1604490811
321	0.9472801468	0.1601157661
322	0.9472801468	0.159858156
323	0.9472801468	0.1596453284
324	0.9468964606	0.159356491
325	0.9472801468	0.1589285944
326	0.9472801468	0.1586599602
327	0.9472801468	0.1583170696
328	0.9482295189	0.1578426065
329	0.9486129636	0.1574026032
330	0.9486129636	0.1571618266
331	0.9486129636	0.1570443125
332	0.9486129636	0.1567305145
333	0.9486129636	0.1562298406
334	0.9486129636	0.155949054
335	0.9486129636	0.1556129181
336	0.9499474803	0.1543559271
337	0.9499474803	0.1541424286
338	0.9499474803	0.1537474214
339	0.9499474803	0.1536070967
340	0.9499474803	0.1532551032
341	0.9499474803	0.1528303934
342	0.949564278	0.1524841483
343	0.949564278	0.1520509913
344	0.9499474803	0.1513731999
345	0.9512837001	0.1506728115
346	0.9512837001	0.149748983
347	0.9512837001	0.1495423765
348	0.9516663795	0.1492199941
349	0.9535787924	0.148770461
350	0.954537884	0.1478905002
351	0.954537884	0.1475808039
352	0.954537884	0.147270208
353	0.954537884	0.1470687704
354	0.954537884	0.1469715815
355	0.954537884	0.1466754709
356	0.954537884	0.1464665162
357	0.954537884	0.1462601232
358	0.954537884	0.1459651104
359	0.954537884	0.1458135786
360	0.954537884	0.1457030632
361	0.954537884	0.1453481269
362	0.954537884	0.1451206311
363	0.9549203871	0.1447741115
364	0.9549203871	0.1443750484
365	0.9549203871	0.1441784901
366	0.9553026105	0.1438971545
367	0.9553026105	0.1437274017
368	0.956263699	0.1435032146
369	0.956263699	0.1426559602
370	0.956263699	0.1424785378
371	0.956263699	0.142253695
372	0.956263699	0.1417576564
373	0.9568444353	0.1412619532
374	0.9568444353	0.1411197835
375	0.9578093698	0.1408576753
376	0.9568444353	0.1405850157
377	0.9578093698	0.1402419574
378	0.9568444353	0.1397912503
379	0.9568444353	0.1393252496
380	0.9568444353	0.139089337
381	0.9568444353	0.1389738508
382	0.9585737283	0.1387992035
383	0.9589554872	0.1384799164
384	0.9589554872	0.1381552011
385	0.9589554872	0.1379422973
386	0.961480424	0.1368374937
387	0.9618622714	0.1366145112
388	0.9628351195	0.1362132676
389	0.963216714	0.135838433
390	0.9618622714	0.1355513491
391	0.9626251245	0.1350915238
392	0.9622438381	0.1348641346
393	0.9622438381	0.1347315253
394	0.9635980279	0.1345257726
395	0.9645728999	0.1340883615
396	0.9655497465	0.1331884262
397	0.9655497465	0.1331290821
398	0.9655497465	0.13286981
399	0.9659308325	0.1327072388
400	0.9659308325	0.1324027877
401	0.9663116377	0.1320611932
402	0.9663116377	0.1319349879
403	0.9659308325	0.1313725607
404	0.9663116377	0.1311187473
405	0.9659308325	0.1308693862
406	0.967290515	0.1306965229
407	0.9666921627	0.1303787758
408	0.9663116377	0.1299710824
409	0.967290515	0.1294792827
410	0.9663116377	0.1293597863
411	0.9666921627	0.1291220897
412	0.9666921627	0.1289987815
413	0.9676710646	0.1287701725
414	0.967290515	0.1284670022
415	0.9676710646	0.1282903727
416	0.968651951	0.1279878733
417	0.968651951	0.1275298625
418	0.969634828	0.1267900587
419	0.969634828	0.1264538771
420	0.969634828	0.1263037024
421	0.969634828	0.1260280923
422	0.969634828	0.1258047133
423	0.969634828	0.1255480867
424	0.969634828	0.1252928171
425	0.969634828	0.125072663
426	0.9700151438	0.1248026641
427	0.9710000397	0.1244749831
428	0.9710000397	0.124178659
429	0.9710000397	0.124003783
430	0.9710000397	0.1237475376
431	0.9710000397	0.1236364504
432	0.9710000397	0.1232204165
433	0.9713800968	0.1229881938
434	0.9713800968	0.1228625984
435	0.9713800968	0.1226691049
436	0.9713800968	0.1224211466
437	0.9710000397	0.1223014902
438	0.9710000397	0.1218775275
439	0.9713800968	0.1216803517
440	0.9713800968	0.1213629248
441	0.9710000397	0.1210976603
442	0.9706197017	0.1209849797
443	0.9710000397	0.1208837578
444	0.9710000397	0.1205905976
445	0.9710000397	0.1198399679
446	0.9710000397	0.1197009926
447	0.9710000397	0.1192901811
448	0.9710000397	0.1186066566
449	0.9710000397	0.1183924415
450	0.9713800968	0.118202394
451	0.9713800968	0.1179518817
452	0.9710000397	0.1175453395
453	0.9710000397	0.1172840395
454	0.9710000397	0.1170546376
455	0.9710000397	0.1168299016
456	0.9719869377	0.1165889038
457	0.9719869377	0.1163361196
458	0.9719869377	0.1162457312
459	0.972367016	0.1159466168
460	0.9719869377	0.1158725129
461	0.9719869377	0.1157303737
462	0.972367016	0.1155506337
463	0.972367016	0.1153645582
464	0.972367016	0.1152612092
465	0.9731263301	0.1146720604
466	0.9731263301	0.1144069637
467	0.9735055665	0.1140583933
468	0.9735055665	0.1139262185
469	0.9735055665	0.1138213905
470	0.9735055665	0.1133227903
471	0.9735055665	0.1132064273
472	0.9735055665	0.1130882347
473	0.9735055665	0.113024301
474	0.9735055665	0.1126128948
475	0.9735055665	0.112470809
476	0.9735055665	0.1123150689
477	0.9735055665	0.1122335698
478	0.9735055665	0.1121602665
479	0.9754855511	0.1116379484
480	0.9754855511	0.1114391792
481	0.9754855511	0.111247302
482	0.9754855511	0.1108864725
483	0.9754855511	0.1106525192
484	0.9754855511	0.1104601693
485	0.9754855511	0.110353847
486	0.9754855511	0.1102197662
487	0.9754855511	0.1101261148
488	0.9754855511	0.1100785648
489	0.9754855511	0.1099702602
490	0.9754855511	0.1097148992
491	0.9754855511	0.1095617283
492	0.9754855511	0.1093846566
493	0.9754855511	0.1092977446
494	0.9754855511	0.1092329113
495	0.9754855511	0.109076081
496	0.9754855511	0.10893029
497	0.9754855511	0.1086997217
498	0.9754855511	0.1084162133
499	0.9754855511	0.1082440132
500	0.9754855511	0.1081061358
501	0.9754855511	0.1078840528
502	0.9754855511	0.1077757941
503	0.9754855511	0.1073263144
504	0.9764785668	0.1068769871
505	0.9768575791	0.1067351834
506	0.9768575791	0.1065305667
507	0.9768575791	0.1064039268
508	0.9768575791	0.1062175693
509	0.9768575791	0.1060463756
510	0.9768575791	0.1058267704
511	0.9768575791	0.1056145069
512	0.9758645456	0.1054634631
513	0.9758645456	0.1054175217
514	0.9768575791	0.1051730323
515	0.9758645456	0.1050615715
516	0.9768575791	0.1045351823
517	0.9768575791	0.1041135297
518	0.9768575791	0.1039144174
519	0.9768575791	0.1037401208
520	0.9768575791	0.1035947033
521	0.9768575791	0.1033973293
522	0.9768575791	0.1033380233
523	0.9768575791	0.10327996
524	0.9768575791	0.1031850735
525	0.9768575791	0.1030062026
526	0.9772363109	0.102706585
527	0.9768575791	0.1025386315
528	0.9768575791	0.1023681925
529	0.9768575791	0.1019841484
530	0.9778526358	0.1018140601
531	0.9782313845	0.1012886849
532	0.9782313845	0.1011611911
533	0.9782313845	0.1010118017
534	0.9782313845	0.1009266127
535	0.9782313845	0.1008671237
536	0.9782313845	0.1007948572
537	0.9782313845	0.1007283238
538	0.9782313845	0.1004797785
539	0.9782313845	0.1001478586
540	0.9782313845	0.1000571195
541	0.9782313845	0.09996091401
542	0.9782313845	0.09974204833
543	0.9782313845	0.09943531008
544	0.9782313845	0.09924292968
545	0.9782313845	0.09910089723
546	0.9782313845	0.09877159236
547	0.9782313845	0.09856568724
548	0.9782313845	0.09825431368
549	0.9782313845	0.09799547613
550	0.9782313845	0.09795519929
551	0.9782313845	0.09780863064
552	0.9782313845	0.09770448114
553	0.9782313845	0.09748686577
554	0.9782313845	0.09711395244
555	0.9782313845	0.09683711496
556	0.9782313845	0.09640837975
557	0.9782313845	0.09634048169
558	0.9782313845	0.09599018834
559	0.9782313845	0.09569742462
560	0.9782313845	0.09553202505
561	0.9782313845	0.09548086897
562	0.9782313845	0.09514245359
563	0.9782313845	0.0950287209
564	0.9782313845	0.094867179
565	0.9782313845	0.0944418669
566	0.9782313845	0.09431475434
567	0.9782313845	0.09407061558
568	0.9782313845	0.09401453449
569	0.9782313845	0.09392618923
570	0.9782313845	0.09381064206
571	0.9782313845	0.09368588527
572	0.9782313845	0.09356340039
573	0.9782313845	0.0934176475
574	0.9782313845	0.09333646867
575	0.9782313845	0.09319137143
576	0.9782313845	0.09316326227
577	0.9782313845	0.09304131106
578	0.9782313845	0.09281921286
579	0.9782313845	0.09271823488
580	0.9782313845	0.09255313264
581	0.9782313845	0.09247558277
582	0.9782313845	0.09241914336
583	0.9782313845	0.09227329135
584	0.9782313845	0.09222054951
585	0.9782313845	0.0921109642
586	0.9782313845	0.09206438243
587	0.9782313845	0.0919949291
588	0.9782313845	0.09171147411
589	0.9782313845	0.09164815035
590	0.9782313845	0.09144799362
591	0.9792284866	0.09137395072
592	0.9792284866	0.09107325056
593	0.9782313845	0.09090377223
594	0.9792284866	0.09075175253
595	0.9792284866	0.09071883271
596	0.9792284866	0.0905565208
597	0.9792284866	0.09044707272
598	0.9792284866	0.09012096987
599	0.9792284866	0.09002495502
600	0.9792284866	0.08998399966
601	0.9792284866	0.08975215055
602	0.9792284866	0.08968886492
603	0.9792284866	0.0896032795
604	0.9796069707	0.08954231152
605	0.9799851742	0.08917815038
606	0.9799851742	0.08903572911
607	0.9799851742	0.08890921883
608	0.9799851742	0.08880731074
609	0.9799851742	0.08877475687
610	0.9799851742	0.08868016006
611	0.9799851742	0.08844997295
612	0.9799851742	0.08838437729
613	0.9799851742	0.08821270328
614	0.9799851742	0.08813765404
615	0.9799851742	0.0880215732
616	0.9799851742	0.08790627761
617	0.9799851742	0.08775103302
618	0.9799851742	0.08761909455
619	0.9799851742	0.08741001791
620	0.9799851742	0.08727358137
621	0.9799851742	0.08722783823
622	0.9799851742	0.08708243603
623	0.9799851742	0.08704153404
624	0.9799851742	0.08694726505
625	0.9799851742	0.08668645291
626	0.9799851742	0.08659871757
627	0.9799851742	0.08651467217
628	0.9799851742	0.0863584746
629	0.9799851742	0.0861955909
630	0.9799851742	0.08602026507
631	0.9799851742	0.08588646638
632	0.9799851742	0.08574565375
633	0.9799851742	0.085727265
634	0.9799851742	0.08566227163
635	0.9799851742	0.08563824885
636	0.9799851742	0.08547917708
637	0.9799851742	0.08532612816
638	0.9799851742	0.08521663433
639	0.9799851742	0.08514917844
640	0.9799851742	0.08505279002
641	0.9799851742	0.08498582969
642	0.9799851742	0.08495579932
643	0.9799851742	0.08472658807
644	0.9799851742	0.08457116812
645	0.9799851742	0.08444865275
646	0.9799851742	0.08429097614
647	0.9799851742	0.08415004153
648	0.9799851742	0.08410390194
649	0.9799851742	0.08399405742
650	0.9799851742	0.08379603536
651	0.9799851742	0.08362049606
652	0.9799851742	0.08327085074
653	0.9799851742	0.08316744838
654	0.9799851742	0.08305075763
655	0.9799851742	0.08287065163
656	0.9799851742	0.0827947104
657	0.9799851742	0.08273830148
658	0.9799851742	0.0826985202
659	0.9799851742	0.08237217339
660	0.9799851742	0.08225353093
661	0.9803630974	0.08197449777
662	0.9803630974	0.08191673181
663	0.9803630974	0.08183685666
664	0.9803630974	0.08182497869
665	0.9807407407	0.08158718298
666	0.9807407407	0.08148132573
667	0.9807407407	0.08121589353
668	0.9807407407	0.0810846031
669	0.9807407407	0.08101117773
670	0.9803630974	0.08083386207
671	0.9807407407	0.08067402792
672	0.9803630974	0.08048424725
673	0.9803630974	0.0804132539
674	0.9807407407	0.08026974242
675	0.9807407407	0.08020583925
676	0.9807407407	0.08000023908
677	0.9807407407	0.0798008981
678	0.9803630974	0.07961066001
679	0.9803630974	0.07955712528
680	0.9803630974	0.07954555227
681	0.9803630974	0.07943877253
682	0.9803630974	0.07936281605
683	0.9803630974	0.07931418347
684	0.9799851742	0.07913533541
685	0.9799851742	0.07901535878
686	0.9803630974	0.07887762618
687	0.9803630974	0.07862449889
688	0.9803630974	0.07856285239
689	0.9803630974	0.07834341492
690	0.9803630974	0.07827295523
691	0.9803630974	0.07812684402
692	0.9803630974	0.07804551272
693	0.9803630974	0.07800168316
694	0.9803630974	0.07784462409
695	0.9803630974	0.07780320368
696	0.9803630974	0.07763839877
697	0.9803630974	0.07755789846
698	0.9803630974	0.07750624684
699	0.9799851742	0.07745688236
700	0.9799851742	0.07734265412
701	0.9803630974	0.07720422013
702	0.9803630974	0.07715834738
703	0.9803630974	0.07704794631
704	0.9803630974	0.07696400765
705	0.9803630974	0.07694157826
706	0.9803630974	0.07679093086
707	0.9803630974	0.07671769609
708	0.9803630974	0.07664164812
709	0.9803630974	0.07651514546
710	0.9803630974	0.07641234538
711	0.9803630974	0.07638732388
712	0.9803630974	0.07622973876
713	0.9803630974	0.07600725938
714	0.9803630974	0.07599474863
715	0.9803630974	0.07590918608
716	0.9803630974	0.07587677707
717	0.9803630974	0.0758562384
718	0.9803630974	0.07564860266
719	0.9803630974	0.07553968824
720	0.9803630974	0.07532138673
721	0.9803630974	0.07528575282
722	0.9803630974	0.07510514366
723	0.9803630974	0.0750568389
724	0.9803630974	0.07500691789
725	0.9803630974	0.07483179027
726	0.9807407407	0.07467694212
727	0.9807407407	0.0745450494
728	0.9807407407	0.07445836615
729	0.9807407407	0.07440846801
730	0.9807407407	0.07423496428
731	0.9807407407	0.07419451209
732	0.9807407407	0.07403809342
733	0.9807407407	0.07392073177
734	0.9807407407	0.07390331888
735	0.9807407407	0.073848389
736	0.9807407407	0.07375928136
737	0.9807407407	0.07360734552
738	0.9807407407	0.07346403988
739	0.9807407407	0.07341273895
740	0.9807407407	0.07339364882
741	0.9807407407	0.07334850034
742	0.9807407407	0.07327387803
743	0.9807407407	0.07324934446
744	0.9807407407	0.07314800815
745	0.9807407407	0.07303910898
746	0.9807407407	0.07294984887
747	0.9807407407	0.07286621516
748	0.9807407407	0.07278576822
749	0.9807407407	0.07273831734
750	0.9807407407	0.07269929844
751	0.9807407407	0.07264627452
752	0.9807407407	0.07250613278
753	0.9807407407	0.07225682504
754	0.9807407407	0.07220164357
755	0.9807407407	0.07211117889
756	0.9807407407	0.07198093292
757	0.9807407407	0.07180840504
758	0.9807407407	0.07172545748
759	0.9807407407	0.0716498212
760	0.9807407407	0.07160852276
761	0.9807407407	0.0715747872
762	0.9807407407	0.07136721245
763	0.9807407407	0.0713056803
764	0.9807407407	0.07125536285
765	0.9807407407	0.07119054482
766	0.9807407407	0.0711035185
767	0.9807407407	0.0710413307
768	0.9807407407	0.07096189773
769	0.9807407407	0.07084003801
770	0.9807407407	0.07072435361
771	0.9807407407	0.07068362696
772	0.9807407407	0.07059259811
773	0.9807407407	0.0705739959
774	0.9807407407	0.07051133542
775	0.9807407407	0.07039144265
776	0.9807407407	0.07033508711
777	0.9807407407	0.07027572776
778	0.9807407407	0.07020770008
779	0.9807407407	0.0701547524
780	0.9807407407	0.07009912112
781	0.9807407407	0.07002857757
782	0.9807407407	0.06992454242
783	0.9807407407	0.06976864217
784	0.9807407407	0.06969539216
785	0.9807407407	0.06963493498
786	0.9807407407	0.0695862719
787	0.9807407407	0.06951649836
788	0.9807407407	0.06932149535
789	0.9807407407	0.06917623039
790	0.9807407407	0.06913917082
791	0.9807407407	0.06899948652
792	0.9807407407	0.06898210412
793	0.9807407407	0.06895157058
794	0.9807407407	0.06889370551
795	0.9807407407	0.0688238786
796	0.9807407407	0.06868695414
797	0.9807407407	0.06866623249
798	0.9807407407	0.06855694451
799	0.9807407407	0.06850443138
